tag,type,x,y,z,vx,vy,vz,fx,fy,fz,radius
165,0,2.6271692154352912,0.8319986940652093,8.45669906459718,-1.0322369177305724,0.5941001005007731,0.5075119994339394,0.13763685270344572,-2.9016973400818538,3.171797166711622,1.25
21,0,1.6210886284465236,1.7682996278576084,8.353741003121444,-1.613290446432778,0.2784192206866696,-0.4054315365227309,24.887164291334816,-17.54048528935181,-2.0520181693152058,1.25
163,0,0.9222130524051142,0.4848701274995779,7.113967593713676,-0.7884924498632648,0.5911955504150452,-0.8137432798708801,-13.21839200359629,21.113576185488526,-20.813583789145525,1.25
164,0,1.0408431351691494,0.8028411846048513,8.242629253925807,-0.48770789845974133,1.7878643762056468,-0.26820124855430744,-2.628380386062187,0.4899283044161553,-2.9728668620429586,1.25
207,0,2.5715790647428705,3.2223865281680357,7.411714508693899,0.4313969579820992,1.0552433117805304,-0.7820218721836785,-15.974817330054764,-12.901058379764141,-5.742671450049735,1.25
331,0,2.679160708180861,1.363337845426182,7.518877217564446,-0.2873100996072603,0.9030897890573947,-0.0123005887125046,36.49807628586996,3.478007883213619,3.78867527749298,1.25
161,0,1.885135469026002,0.3277347342042507,7.306054792910507,-0.17106882405424345,1.287134708331075,0.8399122358169361,26.69787057233706,-14.222787485825446,5.736269096726102,1.25
19,0,0.8175253258397976,2.2985583709150017,8.584400080697579,2.553535296397931,0.4906902300775182,1.0636374683470258,-24.847232183705284,26.77727548528187,-2.538998992832421,1.25
18,0,0.12077710383861096,1.4022844478936154,8.470331837993273,-0.9781174195704323,-0.7993116040657722,1.9071926631970009,9.665771204492103,-18.339962918164524,-2.247667674221062,1.25
191,0,1.6813884901512726,2.5625334966856155,9.32364119950592,-1.5829179415279393,-1.3735469066027477,-2.226270070865249,20.391344832130226,-12.369872113622682,-4.675888901404035,1.25
859,0,0.0072910287199761115,0.8716628233156527,7.418779076766315,1.7245632865429783,-1.765264053309204,-0.4069437917261032,-7.866596131238971,5.935698597499542,9.545236002731635,1.25
167,0,1.766978276808711,0.8773971608628681,9.128337985518884,0.8818610582952908,0.13827391026540692,1.1252105183924417,-0.9701956205365274,0.9374224833847207,4.923341709601087,1.25
244,0,1.6728205861843968,6.702851593347665,1.6766835284155412,0,0,0,0,0,0,1.25
223,0,1.6770783234425455,5.867996291865351,2.518946563832918,0,0,0,0,0,0,1.25
218,0,2.508219182002726,5.033940255906089,0.8336628142147546,0,0,0,0,0,0,1.25
367,0,3.3496339655442817,5.864512375658338,2.511503625460332,0,0,0,0,0,0,1.25
201,0,2.5914331976430507,4.242513258630771,3.3226569431564545,-1.0505507693634835,-0.12783208967784693,0.2667646507373793,-8.2742685312986,-4.2961010302129585,-0.15869949897925198,1.25
219,0,1.6765662496205938,5.874026793404619,0.84884210575777,0,0,0,0,0,0,1.25
217,0,2.520423287671875,5.861816734114507,0.003441328629866902,0,0,0,0,0,0,1.25
197,0,2.5095375177218973,4.187508847800585,1.6807862762267316,0,0,0,0,0,0,1.25
225,0,2.4437741132795257,5.810152086112913,3.250620300073221,0.8255150871704258,-2.105398069549385,-1.4338461104407185,-26.97382913462238,8.882713656159199,7.956807588069427,1.25
216,0,1.7496252441221714,5.077119321617664,0.002846346634795438,0,0,0,0,0,0,1.25
388,0,3.349823347969169,6.7062382721956,1.6741071689187041,0,0,0,0,0,0,1.25
57,0,0.9050989660872162,4.205458047490374,3.2788620022536126,-1.4908122330876372,-1.3285874245091833,0.5646360580043671,-9.376252084487069,-3.2983403906253956,2.7578500762207527,1.25
55,0,0.0014992973456031677,4.191552766888101,2.510901473038878,0,0,0,0,0,0,1.25
347,0,3.176880367507337,5.129238744107761,3.306451171557093,1.7630036725298706,-0.29687530713867194,-1.6584888609226742,34.338253088804294,-10.497907941309634,8.470012973783328,1.25
199,0,1.680760757701437,4.179634189642941,2.5140214117546744,0,0,0,0,0,0,1.25
77,0,0.8366807330913435,5.866857371264489,1.6786710624149546,0,0,0,0,0,0,1.25
193,0,2.5179469270634236,4.190355024969142,0.0003736403082967854,0,0,0,0,0,0,1.25
192,0,1.7481915246353985,3.407641780145344,0.003919310691269828,0,0,0,0,0,0,1.25
240,0,1.7294151331036058,6.687998217459453,0.003075997696432964,0,0,0,0,0,0,1.25
242,0,2.510275198529783,6.70287742424008,0.8358769335637675,0,0,0,0,0,0,1.25
246,0,2.519858677041837,6.704412447957081,2.521884015812706,0,0,0,0,0,0,1.25
